#1
double n1(29640,6)   # comment line
0.36	0	0.00015	0	0	-0.4546
0.361	0	0.00015	0	0	-0.4261
0.362	0	0.00015	0	0	-0.4469
0.363	0	0.00015	0	0	-0.45846
0.364	0	0.00015	0	0	-0.43611
0.365	0	0.00015	0	0	-0.42995
0.366	0	0.00015	0	0	-0.44382
0.367	0	0.00015	0	0	-0.44536
0.368	0	0.00015	0	0	-0.42455
0.369	0	0.00015	0	0	-0.44998
0.37	0	0.00015	0	0	-0.46077
0.371	0	0.00015	0	0	-0.42533
0.372	0	0.00015	0	0	-0.42995
0.373	0	0.00015	0	0	-0.45075
0.374	0	0.00015	0	0	-0.43919
0.375	0	0.00015	0	0	-0.4338
0.376	0	0.00015	0	0	-0.45229
0.377	0	0.00015	0	0	-0.44151
0.378	0	0.00015	0	0	-0.42455
0.379	0	0.00015	0	0	-0.43688
0.38	0	0.00015	0	0	-0.45846
0.381	0	0.00015	0	0	-0.42455
0.382	0	0.00015	0	0	-0.44151
0.383	0	0.00015	0	0	-0.46
0.384	0	0.00015	0	0	-0.43611
0.385	0	0.00015	0	0	-0.42687
0.386	0	0.00015	0	0	-0.44921
0.387	0	0.00015	0	0	-0.4469
0.388	0	0.00015	0	0	-0.42995
0.389	0	0.00015	0	0	-0.45075
0.39	0	0.00015	0	0	-0.46385
0.391	0	0.00015	0	0	-0.42378
0.392	0	0.00015	0	0	-0.43842
0.393	0	0.00015	0	0	-0.45615
0.394	0	0.00015	0	0	-0.44151
0.395	0	0.00015	0	9.375	-0.43688
0.396	0	0.00031	0	-9.375	-0.45075
0.397	0	0.00015	0	0	-0.44151
0.398	0	0.00015	0	0	-0.42995
0.399	0	0.00015	0	0	-0.43765
0.4	0	0.00015	0	0	-0.46154
0.401	0	0.00015	0	0	-0.42918
0.402	0	0.00015	0	0	-0.4469
0.403	0	0.00015	0	0	-0.46
0.404	0	0.00015	0	0	-0.43997
0.405	0	0.00015	0	0	-0.4261
0.406	0	0.00015	0	0	-0.43997
0.407	0	0.00015	0	0	-0.45152
0.408	0	0.00015	0	0	-0.42995
0.409	0	0.00015	0	0	-0.44921
0.41	0	0.00015	0	0	-0.46308
0.411	0	0.00015	0	0	-0.42455
0.412	0	0.00015	0	0	-0.44228
0.413	0	0.00015	0	0	-0.45229
0.414	0	0.00015	0	0	-0.44074
0.415	0	0.00015	0	0	-0.43688
0.416	0	0.00015	0	0	-0.45538
0.417	0	0.00015	0	0	-0.44844
0.418	0	0.00015	0	0	-0.41685
0.419	0	0.00015	0	0	-0.43688
0.42	0	0.00015	0	0	-0.45769
0.421	0	0.00015	0	0	-0.43534
0.422	0	0.00015	0	0	-0.4469
0.423	0	0.00015	0	0	-0.46616
0.424	0	0.00015	0	0	-0.43611
0.425	0	0.00015	0	0	-0.42764
0.426	0	0.00015	0	0	-0.44767
0.427	0	0.00015	0	0	-0.4469
0.428	0	0.00015	0	0	-0.42918
0.429	0	0.00015	0	9.375	-0.45229
0.43	0	0.00031	0	-9.375	-0.46539
0.431	0	0.00015	0	0	-0.42687
0.432	0	0.00015	0	0	-0.43765
0.433	0	0.00015	0	0	-0.4546
0.434	0	0.00015	0	0	-0.44305
0.435	0	0.00015	0	0	-0.44074
0.436	0	0.00015	0	0	-0.45229
0.437	0	0.00015	0	0	-0.45075
0.438	0	0.00015	0	0	-0.42841
0.439	0	0.00015	0	0	-0.44151
0.44	0	0.00015	0	0	-0.45615
0.441	0	0.00015	0	0	-0.43534
0.442	0	0.00015	0	0	-0.44536
0.443	0	0.00015	0	0	-0.46
0.444	0	0.00015	0	0	-0.43688
0.445	0	0.00015	0	0	-0.4261
0.446	0	0.00015	0	0	-0.44767
0.447	0	0.00015	0	0	-0.45075
0.448	0	0.00015	0	0	-0.4338
0.449	0	0.00015	0	0	-0.45229
0.45	0	0.00015	0	0	-0.46616
0.451	0	0.00015	0	0	-0.4207
0.452	0	0.00015	0	0	-0.44459
0.453	0	0.00015	0	0	-0.44536
0.454	0	0.00015	0	0	-0.44074
0.455	0	0.00015	0	0	-0.44074
0.456	0	0.00015	0	0	-0.45075
0.457	0	0.00015	0	0	-0.44459
0.458	0	0.00015	0	0	-0.42995
0.459	0	0.00015	0	0	-0.44074
0.46	0	0.00015	0	0	-0.45846
0.461	0	0.00015	0	0	-0.43457
0.462	0	0.00015	0	0	-0.44536
0.463	0	0.00015	0	0	-0.45846
0.464	0	0.00015	0	0	-0.43226
0.465	0	0.00015	0	0	-0.43072
0.466	0	0.00015	0	0	-0.44844
0.467	0	0.00015	0	0	-0.44998
0.468	0	0.00015	0	0	-0.42301
0.469	0	0.00015	0	0	-0.45229
0.47	0	0.00015	0	0	-0.46616
0.471	0	0.00015	0	0	-0.4207
0.472	0	0.00015	0	0	-0.44074
0.473	0	0.00015	0	0	-0.4469
0.474	0	0.00015	0	0	-0.43919
0.475	0	0.00015	0	0	-0.4338
0.476	0	0.00015	0	0	-0.45615
0.477	0	0.00015	0	0	-0.44998
0.478	0	0.00015	0	0	-0.42687
0.479	0	0.00015	0	0	-0.4469
0.48	0	0.00015	0	0	-0.46
0.481	0	0.00015	0	0	-0.43226
0.482	0	0.00015	0	0	-0.44459
0.483	0	0.00015	0	0	-0.46231
0.484	0	0.00015	0	0	-0.43919
0.485	0	0.00015	0	0	-0.43072
0.486	0	0.00015	0	0	-0.44228
0.487	0	0.00015	0	0	-0.44767
0.488	0	0.00015	0	0	-0.42995
0.489	0	0.00015	0	0	-0.44998
0.49	0	0.00015	0	0	-0.46847
0.491	0	0.00015	0	0	-0.42378
0.492	0	0.00015	0	0	-0.44228
0.493	0	0.00015	0	0	-0.45306
0.494	0	0.00015	0	0	-0.43842
0.495	0	0.00015	0	0	-0.4338
0.496	0	0.00015	0	0	-0.45383
0.497	0	0.00015	0	0	-0.45615
0.498	0	0.00015	0	0	-0.42918
0.499	0	0.00015	0	0	-0.44998
0.5	0	0.00015	0	0	-0.45846
0.501	0	0.00015	0	0	-0.42533
0.502	0	0.00015	0	0	-0.44459
0.503	0	0.00015	0	0	-0.46385
0.504	0	0.00015	0	0	-0.43919
0.505	0	0.00015	0	0	-0.42841
0.506	0	0.00015	0	0	-0.44844
0.507	0	0.00015	0	0	-0.44998
0.508	0	0.00015	0	0	-0.42841
0.509	0	0.00015	0	0	-0.44998
0.51	0	0.00015	0	0	-0.4677
0.511	0	0.00015	0	0	-0.42224
0.512	0	0.00015	0	0	-0.42995
0.513	0	0.00015	0	0	-0.45075
0.514	0	0.00015	0	0	-0.44844
0.515	0	0.00015	0	0	-0.43997
0.516	0	0.00015	0	0	-0.45306
0.517	0	0.00015	0	0	-0.45306
0.518	0	0.00015	0	0	-0.42918
0.519	0	0.00015	0	0	-0.44305
0.52	0	0.00015	0	0	-0.45923
0.521	0	0.00015	0	0	-0.42918
0.522	0	0.00015	0	0	-0.44921
0.523	0	0.00015	0	0	-0.46385
0.524	0	0.00015	0	0	-0.44151
0.525	0	0.00015	0	0	-0.43457
0.526	0	0.00015	0	0	-0.4469
0.527	0	0.00015	0	0	-0.4546
0.528	0	0.00015	0	0	-0.42918
0.529	0	0.00015	0	0	-0.44921
0.53	0	0.00015	0	0	-0.46616
0.531	0	0.00015	0	0	-0.42224
0.532	0	0.00015	0	0	-0.43611
0.533	0	0.00015	0	0	-0.45152
0.534	0	0.00015	0	0	-0.44228
0.535	0	0.00015	0	0	-0.43457
0.536	0	0.00015	0	0	-0.45692
0.537	0	0.00015	0	0	-0.45229
0.538	0	0.00015	0	0	-0.4261
0.539	0	0.00015	0	0	-0.44305
0.54	0	0.00015	0	0	-0.45152
0.541	0	0.00015	0	0	-0.42995
0.542	0	0.00015	0	0	-0.44613
0.543	0	0.00015	0	0	-0.46231
0.544	0	0.00015	0	0	-0.44459
0.545	0	0.00015	0	0	-0.43765
0.546	0	0.00015	0	0	-0.44459
0.547	0	0.00015	0	0	-0.4469
0.548	0	0.00015	0	0	-0.43534
0.549	0	0.00015	0	0	-0.45152
0.55	0	0.00015	0	0	-0.46924
0.551	0	0.00015	0	0	-0.42533
0.552	0	0.00015	0	0	-0.43611
0.553	0	0.00015	0	0	-0.45846
0.554	0	0.00015	0	0	-0.44151
0.555	0	0.00015	0	0	-0.44228
0.556	0	0.00015	0	0	-0.45846
0.557	0	0.00015	0	0	-0.4469
0.558	0	0.00015	0	0	-0.42918
0.559	0	0.00015	0	9.375	-0.4469
0.56	0	0.00031	0	-9.375	-0.4677
0.561	0	0.00015	0	0	-0.4338
0.562	0	0.00015	0	0	-0.45229
0.563	0	0.00015	0	0	-0.46924
0.564	0	0.00015	0	0	-0.43997
0.565	0	0.00015	0	0	-0.43457
0.566	0	0.00015	0	0	-0.44613
0.567	0	0.00015	0	0	-0.4546
0.568	0	0.00015	0	0	-0.43226
0.569	0	0.00015	0	0	-0.4546
0.57	0	0.00015	0	0	-0.46693
0.571	0	0.00015	0	0	-0.42687
0.572	0	0.00015	0	0	-0.44151
0.573	0	0.00015	0	0	-0.45538
0.574	0	0.00015	0	0	-0.44382
0.575	0	0.00015	0	0	-0.44074
0.576	0	0.00015	0	0	-0.45769
0.577	0	0.00015	0	0	-0.45229
0.578	0	0.00015	0	0	-0.42841
0.579	0	0.00015	0	0	-0.44536
0.58	0	0.00015	0	0	-0.45615
0.581	0	0.00015	0	0	-0.43226
0.582	0	0.00015	0	0	-0.44536
0.583	0	0.00015	0	0	-0.46539
0.584	0	0.00015	0	0	-0.44151
0.585	0	0.00015	0	0	-0.4338
0.586	0	0.00015	0	0	-0.44921
0.587	0	0.00015	0	0	-0.45615
0.588	0	0.00015	0	0	-0.4338
0.589	0	0.00015	0	0	-0.45306
