#1
double n1(100000,4)   # comment line
0.18100 	0.08	0	-0.08
0.18120 	0.08	0	0
0.18140 	-0.08	0	-0.08
0.18160 	0.08	0	0
0.18180 	0	0	0
0.18200 	0.08	0	-0.08
0.18220 	0	-0.08	0
0.18240 	0.08	0	0
0.18260 	0.08	0	0
0.18280 	0	0	0
0.18300 	0	0	-0.08
0.18320 	0	0	0
0.18340 	0	-0.08	-0.08
0.18360 	0	0	0
0.18380 	0	-0.08	0
0.18400 	0	0	0.08
0.18420 	0	0	0
0.18440 	0	0	-0.08
0.18460 	0	0	0
0.18480 	0	0	0
0.18500 	0	0	-0.08
0.18520 	0	0	0
0.18540 	0.08	0	0
0.18560 	0	0	0.08
0.18580 	0	0.08	0
0.18600 	0	0	-0.08
0.18620 	0	0	0
0.18640 	0	0.08	0
0.18660 	0	0	0
0.18680 	-0.08	0	0.16
0.18700 	0.08	0	0
0.18720 	0.08	0	0
0.18740 	0	0	0
0.18760 	0.08	0	-0.08
0.18780 	0	0.08	-0.08
0.18800 	0	0	0
0.18820 	0	0	0
0.18840 	0	0	0
0.18860 	0.08	0.08	-0.08
0.18880 	0	0	0
0.18900 	0	0	0
0.18920 	0	0.08	-0.08
0.18940 	0	0	-0.08
0.18960 	0	0	0
0.18980 	0	0.08	0
0.19000 	0	0	0
0.19020 	0.08	0	0
0.19040 	0.08	0	-0.08
0.19060 	0.08	0	-0.08
0.19080 	0	0	-0.08
0.19100 	0	0.08	0
0.19120 	0	0	-0.08
0.19140 	0.08	0	-0.08
0.19160 	0	-0.08	-0.08
0.19180 	0	0	0
0.19200 	0.08	0.08	-0.08
0.19220 	0	0	0
